name,url,country,revision_id,quality_score
Ratsitatanina,https://en.wikipedia.org/wiki/Ratsitatanina,Madagascar,1227027420,C
Lalao Ravalomanana,https://en.wikipedia.org/wiki/Lalao_Ravalomanana,Madagascar,1241320384,Start
Herilanto Raveloharison,https://en.wikipedia.org/wiki/Herilanto_Raveloharison,Madagascar,1238495492,Start
Mahasumpo Raveloson,https://en.wikipedia.org/wiki/Mahasumpo_Raveloson,Madagascar,1185914772,Stub
Benja Razafimahaleo,https://en.wikipedia.org/wiki/Benja_Razafimahaleo,Madagascar,1072140578,Start
Honoré N. Razafindramiandra,https://en.wikipedia.org/wiki/Honoré_N._Razafindramiandra,Madagascar,1192734361,C
André Resampa,https://en.wikipedia.org/wiki/André_Resampa,Madagascar,1191255852,Start
Christian Rémi Richard,https://en.wikipedia.org/wiki/Christian_Rémi_Richard,Madagascar,1190559088,Stub
Jean Louis Robinson,https://en.wikipedia.org/wiki/Jean_Louis_Robinson,Madagascar,1182009941,Stub
Albert Sylla,https://en.wikipedia.org/wiki/Albert_Sylla,Madagascar,1242564754,C
Calvin Tsiebo,https://en.wikipedia.org/wiki/Calvin_Tsiebo,Madagascar,1191261046,Stub
Norbert Zafimahova,https://en.wikipedia.org/wiki/Norbert_Zafimahova,Madagascar,1245504666,Stub
Richard Chimwendo Banda,https://en.wikipedia.org/wiki/Richard_Chimwendo_Banda,Malawi,1250002793,Stub
Simplex Chithyola Banda,https://en.wikipedia.org/wiki/Simplex_Chithyola_Banda,Malawi,1228356805,Stub
Chakakala Chaziya,https://en.wikipedia.org/wiki/Chakakala_Chaziya,Malawi,1248616152,C
Hope Chisanu,https://en.wikipedia.org/wiki/Hope_Chisanu,Malawi,1240529226,Start
Boniface Kalindo,https://en.wikipedia.org/wiki/Boniface_Kalindo,Malawi,1206836023,Stub
Samuel Kawale,https://en.wikipedia.org/wiki/Samuel_Kawale,Malawi,1201222030,Stub
Steve Mikaya,https://en.wikipedia.org/wiki/Steve_Mikaya,Malawi,1181752332,Stub
Attati Mpakati,https://en.wikipedia.org/wiki/Attati_Mpakati,Malawi,1244085456,Stub
Albert Muwalo,https://en.wikipedia.org/wiki/Albert_Muwalo,Malawi,1229063155,C
Titus Mvalo,https://en.wikipedia.org/wiki/Titus_Mvalo,Malawi,1228929938,Stub
Cornelius Mwalwanda,https://en.wikipedia.org/wiki/Cornelius_Mwalwanda,Malawi,1165970443,Start
Kingsely Namakhwa,https://en.wikipedia.org/wiki/Kingsely_Namakhwa,Malawi,1064384238,Stub
Mary Shawa,https://en.wikipedia.org/wiki/Mary_Shawa,Malawi,1212663981,C
James John Skinner,https://en.wikipedia.org/wiki/James_John_Skinner,Malawi,1247967982,C
John Tembo,https://en.wikipedia.org/wiki/John_Tembo,Malawi,1227763229,C
Michael Usi,https://en.wikipedia.org/wiki/Michael_Usi,Malawi,1250758277,C
Abdullah CD,https://en.wikipedia.org/wiki/Abdullah_CD,Malaysia,1244848097,Start
Abu Samah Mohd Kassim,https://en.wikipedia.org/wiki/Abu_Samah_Mohd_Kassim,Malaysia,1247356705,Stub
Ahmad Kamil Jaafar,https://en.wikipedia.org/wiki/Ahmad_Kamil_Jaafar,Malaysia,1243383117,Start
Ahmad Zaidi Adruce,https://en.wikipedia.org/wiki/Ahmad_Zaidi_Adruce,Malaysia,1240901693,C
Ajis Sitin,https://en.wikipedia.org/wiki/Ajis_Sitin,Malaysia,1242147160,Stub
Akmar Hisham,https://en.wikipedia.org/wiki/Akmar_Hisham,Malaysia,1241217403,C
Arifin Asgali,https://en.wikipedia.org/wiki/Arifin_Asgali,Malaysia,1246013371,Start
Assaffal P. Alian,https://en.wikipedia.org/wiki/Assaffal_P._Alian,Malaysia,1217649866,Start
Ationg Tituh,https://en.wikipedia.org/wiki/Ationg_Tituh,Malaysia,1249350341,C
Azam Kamaralzaman,https://en.wikipedia.org/wiki/Azam_Kamaralzaman,Malaysia,1250251847,Stub
Azli Yusof,https://en.wikipedia.org/wiki/Azli_Yusof,Malaysia,1247236590,C
Azmi Alang,https://en.wikipedia.org/wiki/Azmi_Alang,Malaysia,1232728388,Stub
R. G. Balan,https://en.wikipedia.org/wiki/R._G._Balan,Malaysia,1181678224,Start
Abdul Aziz bin Husain,https://en.wikipedia.org/wiki/Abdul_Aziz_bin_Husain,Malaysia,1248516426,C
Bukhori Ghazali,https://en.wikipedia.org/wiki/Bukhori_Ghazali,Malaysia,1244373350,Stub
Chen Tien,https://en.wikipedia.org/wiki/Chen_Tien,Malaysia,1242594720,Start
Chin Peng,https://en.wikipedia.org/wiki/Chin_Peng,Malaysia,1249683366,B
Chong Ted Tsiung,https://en.wikipedia.org/wiki/Chong_Ted_Tsiung,Malaysia,1219857937,Stub
Danyal Balagopal Abdullah,https://en.wikipedia.org/wiki/Danyal_Balagopal_Abdullah,Malaysia,1210596392,Start
Lily Eberwein,https://en.wikipedia.org/wiki/Lily_Eberwein,Malaysia,1250318582,C
Ellron Alfred Angin,https://en.wikipedia.org/wiki/Ellron_Alfred_Angin,Malaysia,1247695585,Start
Eu Chooi Yip,https://en.wikipedia.org/wiki/Eu_Chooi_Yip,Malaysia,1222002149,C
Fong Chong Pik,https://en.wikipedia.org/wiki/Fong_Chong_Pik,Malaysia,1181679522,Stub
Heah Joo Seang,https://en.wikipedia.org/wiki/Heah_Joo_Seang,Malaysia,1248625537,C
Hii King Chiong,https://en.wikipedia.org/wiki/Hii_King_Chiong,Malaysia,1246848736,Start
Hishamuddin Rais,https://en.wikipedia.org/wiki/Hishamuddin_Rais,Malaysia,1184798433,Start
Ishak Haji Muhammad,https://en.wikipedia.org/wiki/Ishak_Haji_Muhammad,Malaysia,1250335304,C
Jennifer Lasimbang,https://en.wikipedia.org/wiki/Jennifer_Lasimbang,Malaysia,1248703003,Start
Joachim Gunsalam,https://en.wikipedia.org/wiki/Joachim_Gunsalam,Malaysia,1249455076,Start
Kamarulzaman Teh,https://en.wikipedia.org/wiki/Kamarulzaman_Teh,Malaysia,1136811500,Start
Khairin Nisa,https://en.wikipedia.org/wiki/Khairin_Nisa,Malaysia,1221940896,Start
Kontik Kamariah Ahmad,https://en.wikipedia.org/wiki/Kontik_Kamariah_Ahmad,Malaysia,1135839519,Start
Devaki Krishnan,https://en.wikipedia.org/wiki/Devaki_Krishnan,Malaysia,1205996149,C
Lau Pak Khuan,https://en.wikipedia.org/wiki/Lau_Pak_Khuan,Malaysia,1128509902,Start
Lau Yew,https://en.wikipedia.org/wiki/Lau_Yew,Malaysia,1208100175,Stub
Azlan Mohd Lazim,https://en.wikipedia.org/wiki/Azlan_Mohd_Lazim,Malaysia,968561996,Start
Philip Lee Tau Sang,https://en.wikipedia.org/wiki/Philip_Lee_Tau_Sang,Malaysia,1206566211,Stub
Liou Chen Kuang,https://en.wikipedia.org/wiki/Liou_Chen_Kuang,Malaysia,1217527148,Start
Mamad Puteh,https://en.wikipedia.org/wiki/Mamad_Puteh,Malaysia,1240270368,Start
N.K. Menon,https://en.wikipedia.org/wiki/N.K._Menon,Malaysia,1243495927,Start
Mohamad Fazli Mohamad Salleh,https://en.wikipedia.org/wiki/Mohamad_Fazli_Mohamad_Salleh,Malaysia,1218180353,Start
Mohd Sobri Saleh,https://en.wikipedia.org/wiki/Mohd_Sobri_Saleh,Malaysia,1228248124,Start
John Victor Morais,https://en.wikipedia.org/wiki/John_Victor_Morais,Malaysia,1095635753,Stub
Muhammad Fauzi Yusoff,https://en.wikipedia.org/wiki/Muhammad_Fauzi_Yusoff,Malaysia,1243441383,Start
Nor Hafizah Othman,https://en.wikipedia.org/wiki/Nor_Hafizah_Othman,Malaysia,1227719407,Stub
K. Pathmanaban,https://en.wikipedia.org/wiki/K._Pathmanaban,Malaysia,1158304288,Start
Rashid Maidin,https://en.wikipedia.org/wiki/Rashid_Maidin,Malaysia,1250721780,C
Rasinin Kautis,https://en.wikipedia.org/wiki/Rasinin_Kautis,Malaysia,1243633848,Start
Roslan Saidin,https://en.wikipedia.org/wiki/Roslan_Saidin,Malaysia,1236575083,Start
Ruslan Muharam,https://en.wikipedia.org/wiki/Ruslan_Muharam,Malaysia,1246980841,Start
Abang Muhammad Salahuddin,https://en.wikipedia.org/wiki/Abang_Muhammad_Salahuddin,Malaysia,1249027291,C
Samsudin Osman,https://en.wikipedia.org/wiki/Samsudin_Osman,Malaysia,1228848919,C
Sarifuddin Hata,https://en.wikipedia.org/wiki/Sarifuddin_Hata,Malaysia,1219055795,Start
Sedomon Gunsanad Kina,https://en.wikipedia.org/wiki/Sedomon_Gunsanad_Kina,Malaysia,1237804107,C
Shamsiah Fakeh,https://en.wikipedia.org/wiki/Shamsiah_Fakeh,Malaysia,1231284014,C
Sukarti Wakiman,https://en.wikipedia.org/wiki/Sukarti_Wakiman,Malaysia,1215810575,Start
Sulaiman Bulon,https://en.wikipedia.org/wiki/Sulaiman_Bulon,Malaysia,1241620183,Stub
Tan Keng Liang,https://en.wikipedia.org/wiki/Tan_Keng_Liang,Malaysia,1189171478,Start
Nathaniel Tan,https://en.wikipedia.org/wiki/Nathaniel_Tan,Malaysia,1117048590,C
Lai Teck,https://en.wikipedia.org/wiki/Lai_Teck,Malaysia,1249684074,C
R.S. Thanenthiran,https://en.wikipedia.org/wiki/R.S._Thanenthiran,Malaysia,1243496357,Start
Uda Sulai,https://en.wikipedia.org/wiki/Uda_Sulai,Malaysia,1249150239,Start
Wan Rosdy Wan Ismail,https://en.wikipedia.org/wiki/Wan_Rosdy_Wan_Ismail,Malaysia,1249735006,C
Wilson Ugak Kumbong,https://en.wikipedia.org/wiki/Wilson_Ugak_Kumbong,Malaysia,1243969275,Start
Eli Wong,https://en.wikipedia.org/wiki/Eli_Wong,Malaysia,1158395655,Stub
Ibrahim Yaacob,https://en.wikipedia.org/wiki/Ibrahim_Yaacob,Malaysia,1237215339,Start
Ismail Yaacob,https://en.wikipedia.org/wiki/Ismail_Yaacob,Malaysia,1242682560,Stub
Zainal Abidin Ahmad (writer),https://en.wikipedia.org/wiki/Zainal_Abidin_Ahmad_(writer),Malaysia,1210890988,C
Abdul Raheem Abdulla,https://en.wikipedia.org/wiki/Abdul_Raheem_Abdulla,Maldives,1248364678,C
Eva Abdulla,https://en.wikipedia.org/wiki/Eva_Abdulla,Maldives,1246172924,Start
Ahmed Adeeb,https://en.wikipedia.org/wiki/Ahmed_Adeeb,Maldives,1249868446,C
Ilham Ahmed,https://en.wikipedia.org/wiki/Ilham_Ahmed,Maldives,1106063792,Stub
Mohamed Asim,https://en.wikipedia.org/wiki/Mohamed_Asim,Maldives,1242820563,Start
Adam Azim (politician),https://en.wikipedia.org/wiki/Adam_Azim_(politician),Maldives,1250658582,Stub
Ahmed Faris Maumoon,https://en.wikipedia.org/wiki/Ahmed_Faris_Maumoon,Maldives,1250740501,C
Hassan Latheef,https://en.wikipedia.org/wiki/Hassan_Latheef,Maldives,1245816323,Stub
Adam Naseer Ibrahim,https://en.wikipedia.org/wiki/Adam_Naseer_Ibrahim,Maldives,1226315175,Stub
Abdulla Jihad,https://en.wikipedia.org/wiki/Abdulla_Jihad,Maldives,1244494984,Start
Abdul Majeed Mahir,https://en.wikipedia.org/wiki/Abdul_Majeed_Mahir,Maldives,1249604493,Start
Ahmed Mahloof,https://en.wikipedia.org/wiki/Ahmed_Mahloof,Maldives,1247508110,C
Reeko Moosa Manik,https://en.wikipedia.org/wiki/Reeko_Moosa_Manik,Maldives,1227781579,Start
Abdulla Maseeh Mohamed,https://en.wikipedia.org/wiki/Abdulla_Maseeh_Mohamed,Maldives,1250562656,Start
Yumna Maumoon,https://en.wikipedia.org/wiki/Yumna_Maumoon,Maldives,1248445820,Stub
Mohamed Ashmalee,https://en.wikipedia.org/wiki/Mohamed_Ashmalee,Maldives,1235587846,Stub
Sharif Mohamed,https://en.wikipedia.org/wiki/Sharif_Mohamed,Maldives,1244941090,Start
Mohamed Muizzu,https://en.wikipedia.org/wiki/Mohamed_Muizzu,Maldives,1249376012,GA
Family of Mohamed Muizzu,https://en.wikipedia.org/wiki/Family_of_Mohamed_Muizzu,Maldives,1247284084,Start
Ahmed Nareesh,https://en.wikipedia.org/wiki/Ahmed_Nareesh,Maldives,1229648052,Stub
Faisal Naseem,https://en.wikipedia.org/wiki/Faisal_Naseem,Maldives,1240444041,Start
Nazra Naseem,https://en.wikipedia.org/wiki/Nazra_Naseem,Maldives,1231286080,Start
Abdulla Shahid,https://en.wikipedia.org/wiki/Abdulla_Shahid,Maldives,1244783683,C
Shidhatha Shareef,https://en.wikipedia.org/wiki/Shidhatha_Shareef,Maldives,1185086630,Stub
Shifa Mohamed,https://en.wikipedia.org/wiki/Shifa_Mohamed,Maldives,1238331180,Stub
Aishath Shiham,https://en.wikipedia.org/wiki/Aishath_Shiham,Maldives,1239447378,Stub
Jameel Usman,https://en.wikipedia.org/wiki/Jameel_Usman,Maldives,1229519780,C
Mohammed Waheed Deen,https://en.wikipedia.org/wiki/Mohammed_Waheed_Deen,Maldives,1241974843,Start
Umar Zahir (politician),https://en.wikipedia.org/wiki/Umar_Zahir_(politician),Maldives,1240955887,C
Muad Mohamed Zaki,https://en.wikipedia.org/wiki/Muad_Mohamed_Zaki,Maldives,1225542574,Start
Moosa Zameer,https://en.wikipedia.org/wiki/Moosa_Zameer,Maldives,1249583931,Start
Zahiya Zareer,https://en.wikipedia.org/wiki/Zahiya_Zareer,Maldives,1244341294,C
Aishath Nahula,https://en.wikipedia.org/wiki/Aishath_Nahula,Maldives,1244989200,Start
Alwata Ichata Sahi,https://en.wikipedia.org/wiki/Alwata_Ichata_Sahi,Mali,1204711866,Stub
Amadou Thiam,https://en.wikipedia.org/wiki/Amadou_Thiam,Mali,1244380205,Start
Sangaré Niamoto Ba,https://en.wikipedia.org/wiki/Sangaré_Niamoto_Ba,Mali,1226329641,Stub
Boubacar Alpha Bah,https://en.wikipedia.org/wiki/Boubacar_Alpha_Bah,Mali,1229918902,Stub
Siby Ginette Bellegarde,https://en.wikipedia.org/wiki/Siby_Ginette_Bellegarde,Mali,1053500952,Stub
Cheick Bougadary Traoré,https://en.wikipedia.org/wiki/Cheick_Bougadary_Traoré,Mali,1233509228,Stub
Dramane Dembélé,https://en.wikipedia.org/wiki/Dramane_Dembélé,Mali,1106209182,Start
Hamadoun Dicko,https://en.wikipedia.org/wiki/Hamadoun_Dicko,Mali,1186363595,Stub
Mamadou Djigué,https://en.wikipedia.org/wiki/Mamadou_Djigué,Mali,1230163595,Stub
Amadou Doucoure,https://en.wikipedia.org/wiki/Amadou_Doucoure,Mali,1185422077,Stub
Ly Taher Dravé,https://en.wikipedia.org/wiki/Ly_Taher_Dravé,Mali,1226300358,Stub
Mahamane Haidara,https://en.wikipedia.org/wiki/Mahamane_Haidara,Mali,1177650454,Stub
Jamille Bittar,https://en.wikipedia.org/wiki/Jamille_Bittar,Mali,1062893055,Stub
Modibo Keïta,https://en.wikipedia.org/wiki/Modibo_Keïta,Mali,1235076006,C
Mamadou Konaté,https://en.wikipedia.org/wiki/Mamadou_Konaté,Mali,1247055409,Stub
Balla Koné,https://en.wikipedia.org/wiki/Balla_Koné,Mali,1220065013,Start
Garan Fabou Kouyate,https://en.wikipedia.org/wiki/Garan_Fabou_Kouyate,Mali,1245878638,Start
Mamadou M'Bodje,https://en.wikipedia.org/wiki/Mamadou_M'Bodje,Mali,1177650569,Stub
Mohamed Ag Intalla,https://en.wikipedia.org/wiki/Mohamed_Ag_Intalla,Mali,1223857980,Start
Zeïni Moulaye,https://en.wikipedia.org/wiki/Zeïni_Moulaye,Mali,1245389557,Stub
N'Diaye Ramatoulaye Diallo,https://en.wikipedia.org/wiki/N'Diaye_Ramatoulaye_Diallo,Mali,1125486904,C
Yeah Samake,https://en.wikipedia.org/wiki/Yeah_Samake,Mali,1237748854,B
Foutanga Babani Sissoko,https://en.wikipedia.org/wiki/Foutanga_Babani_Sissoko,Mali,1231005252,Start
Ousmane Sy,https://en.wikipedia.org/wiki/Ousmane_Sy,Mali,1053500811,Start
Tiéman Coulibaly,https://en.wikipedia.org/wiki/Tiéman_Coulibaly,Mali,1224357702,Start
Amadou Toumani Touré,https://en.wikipedia.org/wiki/Amadou_Toumani_Touré,Mali,1247505172,GA
Demba Traoré (politician),https://en.wikipedia.org/wiki/Demba_Traoré_(politician),Mali,1053499445,Start
Salimata Traoré,https://en.wikipedia.org/wiki/Salimata_Traoré,Mali,1219803147,Stub
Ismaël Wagué,https://en.wikipedia.org/wiki/Ismaël_Wagué,Mali,1246469926,Stub
Daniel Attard,https://en.wikipedia.org/wiki/Daniel_Attard,Malta,1242368271,Stub
Atlan Anien,https://en.wikipedia.org/wiki/Atlan_Anien,Marshall Islands,1142606347,Stub
Ataji Balos,https://en.wikipedia.org/wiki/Ataji_Balos,Marshall Islands,1136352456,Stub
Tony deBrum,https://en.wikipedia.org/wiki/Tony_deBrum,Marshall Islands,1234549166,C
Thomas Heine,https://en.wikipedia.org/wiki/Thomas_Heine,Marshall Islands,1248898497,Stub
Wilbur Heine,https://en.wikipedia.org/wiki/Wilbur_Heine,Marshall Islands,1248898473,Stub
Alvin Jacklick,https://en.wikipedia.org/wiki/Alvin_Jacklick,Marshall Islands,1190558199,Stub
Michael Konelios,https://en.wikipedia.org/wiki/Michael_Konelios,Marshall Islands,1248537667,Stub
Tadashi Lometo,https://en.wikipedia.org/wiki/Tadashi_Lometo,Marshall Islands,1215918232,Start
Dennis Momotaro,https://en.wikipedia.org/wiki/Dennis_Momotaro,Marshall Islands,1213069064,Start
Rien Morris,https://en.wikipedia.org/wiki/Rien_Morris,Marshall Islands,1248538511,Stub
David Paul (politician),https://en.wikipedia.org/wiki/David_Paul_(politician),Marshall Islands,1213791591,Stub
Witten Philippo,https://en.wikipedia.org/wiki/Witten_Philippo,Marshall Islands,1225039920,Start
Hiroshi V. Yamamura,https://en.wikipedia.org/wiki/Hiroshi_V._Yamamura,Marshall Islands,1184975727,Stub
Kane Hamidou Baba,https://en.wikipedia.org/wiki/Kane_Hamidou_Baba,Mauritania,1231791635,Stub
Horma Ould Babana,https://en.wikipedia.org/wiki/Horma_Ould_Babana,Mauritania,1196550452,C
Selama Mint Cheikhne Ould Lemrabott,https://en.wikipedia.org/wiki/Selama_Mint_Cheikhne_Ould_Lemrabott,Mauritania,1192502795,Stub
Mohamed Lemine Ch'bih Ould Cheikh Melainine,https://en.wikipedia.org/wiki/Mohamed_Lemine_Ch'bih_Ould_Cheikh_Melainine,Mauritania,1227352105,C
Vatimetou Mint Khatry,https://en.wikipedia.org/wiki/Vatimetou_Mint_Khatry,Mauritania,1225809738,Stub
Messaoud Ould Boulkheir,https://en.wikipedia.org/wiki/Messaoud_Ould_Boulkheir,Mauritania,1245226335,C
Patrick Assirvaden,https://en.wikipedia.org/wiki/Patrick_Assirvaden,Mauritania,1150521615,Stub
Anil Bachoo,https://en.wikipedia.org/wiki/Anil_Bachoo,Mauritania,1226333114,Stub
Antoine Bestel,https://en.wikipedia.org/wiki/Antoine_Bestel,Mauritania,1231466715,GA
Rishon Bhadain,https://en.wikipedia.org/wiki/Rishon_Bhadain,Mauritania,1242187993,Start
Cassam Ajum Piperdy,https://en.wikipedia.org/wiki/Cassam_Ajum_Piperdy,Mauritania,1217999545,Start
Eddy J. Changkye,https://en.wikipedia.org/wiki/Eddy_J._Changkye,Mauritania,1188052498,C
Joseph-François Charpentier de Cossigny,https://en.wikipedia.org/wiki/Joseph-François_Charpentier_de_Cossigny,Mauritania,1230494168,Start
Antoine Toussaint de Chazal,https://en.wikipedia.org/wiki/Antoine_Toussaint_de_Chazal,Mauritania,1235560456,Start
Chief Commissioner of Rodrigues,https://en.wikipedia.org/wiki/Chief_Commissioner_of_Rodrigues,Mauritania,1240586443,Start
Ivan Collendavelloo,https://en.wikipedia.org/wiki/Ivan_Collendavelloo,Mauritania,1224035151,Stub
Louis Joseph Coralie,https://en.wikipedia.org/wiki/Louis_Joseph_Coralie,Mauritania,1058307177,Start
Adrien d'Épinay,https://en.wikipedia.org/wiki/Adrien_d'Épinay,Mauritania,1193460688,C
Sangeet Fowdar,https://en.wikipedia.org/wiki/Sangeet_Fowdar,Mauritania,1184652318,C
Jagdish Koonjul,https://en.wikipedia.org/wiki/Jagdish_Koonjul,Mauritania,1250186715,C
Pierre Leung Shing,https://en.wikipedia.org/wiki/Pierre_Leung_Shing,Mauritania,1172388810,Stub
Pritam Singh Mattan,https://en.wikipedia.org/wiki/Pritam_Singh_Mattan,Mauritania,1249627759,Stub
Cehl Meeah,https://en.wikipedia.org/wiki/Cehl_Meeah,Mauritania,1185223022,Start
Moilin Jean Ah-Chuen,https://en.wikipedia.org/wiki/Moilin_Jean_Ah-Chuen,Mauritania,1225850513,GA
Jean-Claude Pierre-Louis,https://en.wikipedia.org/wiki/Jean-Claude_Pierre-Louis,Mauritania,1240586431,Stub
Charles Thomi Pitot,https://en.wikipedia.org/wiki/Charles_Thomi_Pitot,Mauritania,1166086181,Start
Prega Ramsamy,https://en.wikipedia.org/wiki/Prega_Ramsamy,Mauritania,1159629985,Start
Johnson Roussety,https://en.wikipedia.org/wiki/Johnson_Roussety,Mauritania,1240586450,Stub
Showkutally Soodhun,https://en.wikipedia.org/wiki/Showkutally_Soodhun,Mauritania,1230259825,Stub
Subhasnee,https://en.wikipedia.org/wiki/Subhasnee,Mauritania,1154754342,Stub
Erhart Aten,https://en.wikipedia.org/wiki/Erhart_Aten,Federated States of Micronesia,1218218803,Stub
Gideon Doone,https://en.wikipedia.org/wiki/Gideon_Doone,Federated States of Micronesia,1227035650,Stub
John Ehsa,https://en.wikipedia.org/wiki/John_Ehsa,Federated States of Micronesia,1216588152,Start
Jack Fritz (politician),https://en.wikipedia.org/wiki/Jack_Fritz_(politician),Federated States of Micronesia,1188817966,Stub
Tony Ganngiyan,https://en.wikipedia.org/wiki/Tony_Ganngiyan,Federated States of Micronesia,1153029460,Stub
Gerson Jackson,https://en.wikipedia.org/wiki/Gerson_Jackson,Federated States of Micronesia,1239995409,Start
Lyndon Jackson,https://en.wikipedia.org/wiki/Lyndon_Jackson,Federated States of Micronesia,1231681393,Start
John Mangefel,https://en.wikipedia.org/wiki/John_Mangefel,Federated States of Micronesia,1242010533,Stub
Esmond Moses,https://en.wikipedia.org/wiki/Esmond_Moses,Federated States of Micronesia,1188817746,Stub
Masao Nakayama,https://en.wikipedia.org/wiki/Masao_Nakayama,Federated States of Micronesia,1231670592,Start
Wesley Simina,https://en.wikipedia.org/wiki/Wesley_Simina,Federated States of Micronesia,1247242628,Start
Ansito Walter,https://en.wikipedia.org/wiki/Ansito_Walter,Federated States of Micronesia,1231680092,Start
Robert Weilbacher,https://en.wikipedia.org/wiki/Robert_Weilbacher,Federated States of Micronesia,1185904613,Start
Strik Yoma,https://en.wikipedia.org/wiki/Strik_Yoma,Federated States of Micronesia,1239995431,Stub
Adrian Albu,https://en.wikipedia.org/wiki/Adrian_Albu,Moldova,1201441837,Stub
Alexandr Petkov,https://en.wikipedia.org/wiki/Alexandr_Petkov,Moldova,1232238202,Stub
Arcadie Capcelea,https://en.wikipedia.org/wiki/Arcadie_Capcelea,Moldova,1232238412,Stub
Oleg Balan,https://en.wikipedia.org/wiki/Oleg_Balan,Moldova,1240225655,Start
Galina Balmoș,https://en.wikipedia.org/wiki/Galina_Balmoș,Moldova,1232398089,Stub
Mihail Barbulat,https://en.wikipedia.org/wiki/Mihail_Barbulat,Moldova,1232398121,Stub
Valentin Beniuc,https://en.wikipedia.org/wiki/Valentin_Beniuc,Moldova,1232398481,Stub
Vlad Bilețchi,https://en.wikipedia.org/wiki/Vlad_Bilețchi,Moldova,1200644828,C
Vasile Bîtca,https://en.wikipedia.org/wiki/Vasile_Bîtca,Moldova,1203790429,Start
Valeriu Bulgari,https://en.wikipedia.org/wiki/Valeriu_Bulgari,Moldova,1203782667,Stub
Larisa Catrinici,https://en.wikipedia.org/wiki/Larisa_Catrinici,Moldova,1232400756,Stub
Ion Ceban,https://en.wikipedia.org/wiki/Ion_Ceban,Moldova,1250593639,C
Vladimir Cebotari,https://en.wikipedia.org/wiki/Vladimir_Cebotari,Moldova,1242626807,C
Mihail Cibotaru,https://en.wikipedia.org/wiki/Mihail_Cibotaru,Moldova,1232590199,Stub
Ion Constantin Ciobanu,https://en.wikipedia.org/wiki/Ion_Constantin_Ciobanu,Moldova,1236291646,Start
Romulus Cioflec,https://en.wikipedia.org/wiki/Romulus_Cioflec,Moldova,1217161284,Start
Petru Comendant,https://en.wikipedia.org/wiki/Petru_Comendant,Moldova,1226754329,Stub
Artur Cozma,https://en.wikipedia.org/wiki/Artur_Cozma,Moldova,1203784912,Stub
Pavel Creangă,https://en.wikipedia.org/wiki/Pavel_Creangă,Moldova,1230089280,Stub
Cristina Gherasimov,https://en.wikipedia.org/wiki/Cristina_Gherasimov,Moldova,1232591535,Stub
Andrei Cucu,https://en.wikipedia.org/wiki/Andrei_Cucu,Moldova,1240176226,Stub
Vladimir Darie,https://en.wikipedia.org/wiki/Vladimir_Darie,Moldova,1164754853,Start
Veaceslav Dobîndă,https://en.wikipedia.org/wiki/Veaceslav_Dobîndă,Moldova,1166993886,Stub
Mihail Druță,https://en.wikipedia.org/wiki/Mihail_Druță,Moldova,1232591884,Stub
Alexandru Esaulenco,https://en.wikipedia.org/wiki/Alexandru_Esaulenco,Moldova,1166993985,Stub
Eugeniu Nichiforciuc,https://en.wikipedia.org/wiki/Eugeniu_Nichiforciuc,Moldova,1232591966,Stub
Gheorghe Ichim,https://en.wikipedia.org/wiki/Gheorghe_Ichim,Moldova,1232592316,Stub
Gheorghe Lungu (politician),https://en.wikipedia.org/wiki/Gheorghe_Lungu_(politician),Moldova,1232592378,Stub
Eugen Gladun,https://en.wikipedia.org/wiki/Eugen_Gladun,Moldova,1226755339,Stub
Iuliana Gorea-Costin,https://en.wikipedia.org/wiki/Iuliana_Gorea-Costin,Moldova,1246688078,Start
Vitalie Gorincioi,https://en.wikipedia.org/wiki/Vitalie_Gorincioi,Moldova,1232592554,Stub
Vasile Grădinaru,https://en.wikipedia.org/wiki/Vasile_Grădinaru,Moldova,1242620401,Stub
Eduard Grama,https://en.wikipedia.org/wiki/Eduard_Grama,Moldova,1203781908,Stub
Anatol Grimalschi,https://en.wikipedia.org/wiki/Anatol_Grimalschi,Moldova,1171481822,Stub
Vladimir Gurițenco,https://en.wikipedia.org/wiki/Vladimir_Gurițenco,Moldova,1167148536,Stub
Vasile Iovv,https://en.wikipedia.org/wiki/Vasile_Iovv,Moldova,1232593134,Stub
Andrei Ivanțoc,https://en.wikipedia.org/wiki/Andrei_Ivanțoc,Moldova,1194205679,Start
Gheorghe Malarciuc,https://en.wikipedia.org/wiki/Gheorghe_Malarciuc,Moldova,1200667979,Start
Mihail Manoli,https://en.wikipedia.org/wiki/Mihail_Manoli,Moldova,1232772683,Stub
Radu Marian (politician),https://en.wikipedia.org/wiki/Radu_Marian_(politician),Moldova,1232109911,Stub
Constantin Mihăilescu,https://en.wikipedia.org/wiki/Constantin_Mihăilescu,Moldova,1189661987,Stub
Constantin Mimi,https://en.wikipedia.org/wiki/Constantin_Mimi,Moldova,1154939115,Start
Timofei Moșneaga,https://en.wikipedia.org/wiki/Timofei_Moșneaga,Moldova,1243922515,C
Alexandr Nesterovschi,https://en.wikipedia.org/wiki/Alexandr_Nesterovschi,Moldova,1232773245,Stub
Dumitru Nidelcu,https://en.wikipedia.org/wiki/Dumitru_Nidelcu,Moldova,1232773295,Stub
"Aleksandr Nikitin (politician, born 1987)","https://en.wikipedia.org/wiki/Aleksandr_Nikitin_(politician,_born_1987)",Moldova,1246754862,Start
Grigore Novac,https://en.wikipedia.org/wiki/Grigore_Novac,Moldova,1221538963,Stub
